class, rating, comment
pos,4,"Bom mas...	O emulador é  muito bom... Bem organizado e não ocupa muito espaço. Não tive qualquer problema com ele relacionado a gráficos, músicas, lags. Valea pena Total! A única coisa que me deixa frustrada, São os controles que São muito pequenos... Pelo menos pramim que jogo em um tablet consideravelmente grande, achei eles muito pequenos e atrapalham várias vezes. Fora isso, tudo tranquilo. Samsung Galaxy Tab 10.1"
pos,4,"jogoo	pooow eu nao estou conseguindo por o jogo nele alguem pode me enviar um site para q eu possa baixar o jogo compativel valeuu"
neg,1,"Ruim	Todos os jogos que baixei pega mais é lento tentei mudar as configuraçoes mais não adianto nada.... Que bosta...."
neu,3,"Galaxy mini	Como colocar baixar os jogos em...por isso dou três"
pos,5,"PERFEITOOOO!!!!	Geralmente os melhores jogos do Android são pagos e ocupam mt memoria no celular, c/ esse aplicativo vc baixa várias roms, pelo pc e pelo próprio celular, e o melhor nem precisa estalar, ocupando quase nada no cartão de memoria, e tendo os jogos bem famosos c/ o Sonic..."
pos,4,"Show	Funciona muito bem, faz oque promete. No meu galaxy ACE sem bugs ou gaps."
neu,3,"?	N ta achando nenhuma rom"
pos,5,"Melhor impossivel.	Leve e facil de usar. Ja testei mais de 100 roms e ate agora nao vi nenhum bug."
neg,2,"Trava	Da umas travadas mas e bomzinho da pra jogar"
neg,2,"Galaxy Y e Tablet	Nossa. O GensOid é mil vezes melhor. O som neste aqui fica quebrando, engasgado. Os controles do oid também são muito melhores."
neg,1,"alex 17 de junho 2012	Baixei o aplicativo porem os jogos nao leem esta aparecendo uma mensagem de erro para o xperia play, alguem pode me ajudar?"
pos,4,"bom	ele roda 90% porque se eu decho os graficos bonitos a musica fica zuada e se eu deixo a musica do jogo 100% bonita o jogo trava ai e fods mas da pra jogar xd testado no samsung Galax Y digamos que dechei uma confing que o som do jogo eo video do jogo fiquem em 90% os 2 p"
pos,4,"Muito bom	Só faltou os rons rodou bem no milestone 2"
neg,1,"Não funcionou no motorola defy."
pos,5,"Ótimo e gratuito!	Para que pagar por um emulador se você tem um ótimo disponível gratuitamente, companheiro? A única diferença é que o pago tem suporte a Sega CD, mas isso não é prioridade para muitos e, após o suporte a game gear, é capaz de eles implementarem o suporte a SCD. Perfeito! PS - No meu Kindle Fire dual core não roda lisinho, acho que 90% do fps, mas isso é fato do processador do Kindle..."
neg,2,"Galaxy 5	Galera os roms tem que baixarem. Aqui é como se fosse apenas o emulador, abre ai a pagina no seu pc »»(FREEROMS)««VC BAIXA JOGOS DE GRAÇA E PASSA PARA O SEU CELULAR VIA USB E PRONTO VC JOGA OS JOGOS. Eu baixei no celular ficou muito pesado espero que façam um atualização mais leve..."
pos,5,"Bom"
neg,1,"Que merda e esta ?"
neg,1,"Porcaria quem tem um Xperia X8 não baixem pede para força fechamento"
neg,2,"Galaxy Note. Começou bem...	...mas do nada, parou de rodar os games perfeitamente como fazia. Agora rodam devagar e com som cortado. Reinstalei, mas não adiantou. Era perfeito, agora nem da vontade de abrir."
neg,2,"Emerson	Dpois Q atualizei o android 4.0 esse outros app estão travando."
pos,5,"Saudosismo	Para quem é das antigas é o paraíso na Terra, rodou minhas roms perfeitamente, e da-lhe streets of rage, sonic etc..."
pos,5,"Pessoal que sites eu posso baixar rooms	Me falam o site pf comenta ai pf"
pos,5,"Lenodroid	Alguem sabe onde baixa os rom? respondam por favor"
pos,5,"Muito bom!"
pos,5,"Douglas BH	Perfeito no Galaxy S e no Galaxy Tab 7.0. As roms tem que baixar depois."
pos,5,"Great	Fantastico! Emula perfeitamente."
pos,5,"O Melhor	Perfeito no Atrix com Android 2.3Gingerbreid. Vale a pena relembrar o tempo do Sega Mega Driver (GENESIS)."
neg,1,"Nao funfa no xperia x10 mini pro. Trava tudo .ate aparece imagem , mas tudo travado so reiniciando afff."
pos,5,"Perfeito	O melhor que testei. Funcionalidade total no gamepad do meu Xperia Play. Altamente recomendado."
pos,5,"Muito bom!	Rodou bem todas as roms que testei. SGS2."
neg,1,"Não funciona bem no g5. Peguei para emular master system mas não funcionou. Para mega há melhores."
neu,3,"Deixa a desejar.	Mesmo configurando, a emulaçao fica um pouco lenta, mesmo no Xperia Play. O gensoid ainda é o melhor."
pos,5,"Muito Bom !!!	Funciona perfeitamente... celular defy .... Android MIUI 3.2 sem Motoblur ... :D"
pos,5,"lista de jogo	ja ta instalado mas nao acho a lista de jogo como faco podem me ajuda e no lg p500 optmus"
neg,1,"pessimo	não funciona..o jogo começa mais o som trava e n é possivel jogar..não rocomendo"
pos,5,"Nota 10	Muito bom, vale a pena mesmo"
pos,4,"Muito bom	Gostei. Todas às romance que queria jogar funcionaram. Aconselhado."
neg,1,"Não recomendo...	Não funciona bem... O Gensoid é muuuuito melhor."
pos,5,"Muito bom	Faz oq os emu do PC fazem."
neg,1,"Mais	que porra é essa! Não serve pra nada. E ainda mais travou o celular. Defy"
pos,5,"Ainda sinto falta de uma manete, mas esse emulador salva estado, avança frame, personaliza o local e tamanho dos botões, mto bom! Eu recomendo!"
pos,5,"hahahah	o meu nao demoro nem 5 segundos pra istala"
neg,1,"Mais q lixooooooooo	Esse jogo e orriveul"
pos,5,"legal;)	o meu carregou normal! e o jogo tbm é muito legal e distrai!"
pos,4,"Mais ou menos"
neg,1,"Essa merda nao qué nem entra é ruim eim eu clico nele e automaticamente sai que boostaa"
neu,3,"Ruim	Nao dou nenhuma estrela demora baixar demais demorou 1:00"
neg,1,"lixo	Muito ruim nao gosteei n recomendo"
neg,1,"Nao presta galera so perca de tempo	Nao presta essa bosta"
pos,5,"Legal	Massa de mais"
neg,2,"Poo e lixo	Eu aconselho não baixe ... Lixo  kkkk"
neg,1,"A galera  ta  dizendo que  é  ruuuuim.	Vou persistir ."
neg,1,"Ruin	Que ruin essa porra jogo lixo"
neg,1,"Vou ver	Sera que e bom"
neg,1,"Merda	Esse jogo é uma bosta. Eu instalei ele nao aparecia nem Play nada so ficava aparecendo uma propaganda.... Isso é jogo ou propaganda ? Q merda !!!!"
neg,1,"Supremo	Para que fazer um jogo lixo desse Fais um jogo dessente porra"
neg,2,"Bom,mas bem wue poderia ter mais niveis eu vou desintalar"
pos,5,"Muito bom	Da hora*"
neg,1,"não gostei	por mais q eu tente...ñ consigo baixar esse treco... por favor consertem!!!!!"
pos,4,"Dhora	O jogo é dhora mais   só tem 15 niveis"
neg,1,"Uma	Merda ambulante super xato n presta um virus q quebra o celular wuer dizer n quebra mas vc vai quebra um n baixem e ruim desses produtores fdp"
neg,1,"Muito ruim	Não recomendo"
neg,1,"é oma merda	E muito ruim"
neg,1,"Ruim	Cara, vê se ñ arruma um jogo melhor!!!"
neu,3,"+ ou -	Achei o jogo dahora mais nem tanto por isso so vou coloca tres estrela e eu quero comtinua jogando jogos parecidos alguem pode me indicar ?"
pos,5,"Muitoo bom	Fiquei 2horas jogando esse jogo"
pos,5,"GOSTEI MUITO	VALEU APENA BAIXAR ESTE JOGO!"
pos,5,"Otimo	Gostei muito do jogo apesar de a jogabilidade ser  ruim,mas é muito bom e legal"
neg,1,"¬¬	O meu nao aparece play"
pos,5,"D+ D+	O jogo é muito irado"
neu,3,"nao sei	to baixando"
neg,2,"Gostei	Ele carrega rápido e não trava no samsung galaXy tad 2 mais já viu jogo melhores do que é se"
pos,5,"Muito bom	E excelente e otimo"
pos,5,"Otimo	Otimo execelente"
pos,5,"Iindo	Orrivel"
neg,1,"Muito ruin	Eu joguei e achei uma bosta não recomendo e não perca tempo com esta merda"
pos,5,"Sei nao	Nao sei aindq to instalando  ;-/"
neu,3,"App novo	Bora ver no q dá parece ser massa ."
pos,5,"Otimo	Gostei muito"
neg,1,"Ohhhhhh	Que droga tava louca pra jogar mas nao pegou que droga"
pos,5,"Exlente	Recomendo para todos"
pos,5,"Parece legal!!!	Eu nem instalei, mas pela figura tenho certeza que irei gostar!!!"
neg,1,"+ou-	Trava que e uma beleza"
neg,1,"BAIXOU RAPIDO TAVA LOUCA P JOGA MAIS O JOGO NAO PEGOU MERDA E ESSA NAO RECOMENDO A NINGUEM	OOOOOOORRRRRRRIIIIIVVVVVVVVEEEEEELLLLLLL"
neg,2,"To baixando	Pelos comentarios o jogo  Não e nada bão"
neg,1,"Horrivel	Vc   escolhe   a  merda  do  jogo  fica   clicando  pra  comecar  a  tela  fica  azul   =|"
pos,5,"Jogos	Muito otimo"
neu,3,"E bom não muito mas da Pra jogar"
pos,5,"Muuuito boooom	Adorei tem varios jogo e essas meninas ai que dizem que n e bom estao mentindo ok"
neg,1,"É chato	Esse jogo não presta"
neg,1,"Horrivel	Eu boto mas nao abre merda bosta cacete"
neg,1,"Uma bostaaaa	Orrivel não baixem essa bosta . Quando tu abre um jogo a tela fica azul!  Uma bosta de verdade"
pos,5,"Quando fui instalar vi que era bom mas agora que joguei é otimo	Amei o jogo"
neg,1,"Que bostaaaa	Um cu de jogo nem entra fica tudo azul  By: carool"
neg,1,"Que porra de jogo é esse véi?  A pessoa escolhe um jogo e a tela fica toda azul com um ícone estranho ¬¬' nem fudendo que eu vou ocupar a memória precisa do meu tablet com esse jogo ridículo. Prefiro Pou!!!"
neg,1,"Que cocô	Esse jogo e uma bosta!!"
neg,1,"Ruim	Eu nunca vo pelos comentários mais o jogo não roda da uma tela azul qe não sai"
pos,4,"legal	adorei esse jogo mt ... bjs"
neg,1,"Porcaria	Merda do jogo"
neg,1,"Ruiimmm	Trava tudoooo e tem uns que nem abre naooo recomendo melhorem isso por favor se der."
neg,1,"Pessimo	O jogo da uma tela azul e não sai mais"
neg,1,"Nao gostei	A gente instala escolhe o jogo e fica uma tela azul q não sai HORRIVEL"
neg,1,"Pessimo	Esse jogo e uma autentica porcaria. Aonde quer que cliki não sai da tela azul"
neg,1,"Porcaria	Esse jogo é uma enorme enganação. Agente baixa rapidinho mas na hora de jogar,a bosta não entra. .. Pra ter uma porcaria dessa pra instalar sendo que o jogo não entra fica azul a tela. Bosta,bosta,mil bosta."
neg,1,"Uma droga	Minha tela ficou totalmente azul q nem da carolina bussolin"
neu,3,"+ou-	Tem poucos jogos"
neg,1,"Merda	Quando fui jogar só ficou uma tela azul!!!"
neu,3,"Não Me deram nem uma chance de jogar --'"
neg,1,"Nao conseguiii joggar uma Bosttta"
pos,5,"Bomm	Ée bomm  por que eu adooro jogos q tem q cuiidaar de criianças"
pos,4,"Nao Gostei....."
pos,5,"Linda	Eu adorei vcs n sabe o q falar enfia a língua no cú"
pos,4,"Massa	Ate q e bacaninha, pena q tem q compar o restodo jogo! Vou dar 4 estrelas"
pos,5,"Muito bom"
neu,3,"+ ou -	Eu dou três estrelas pq vc só tem 20 chances de tirar a roupa dela e quando as chances acabam vc tem q comprar mais alt roubo"
neu,3,"E  bom   De  mais	Gosei  ate  camsar"
neu,3,"Foi legal	Sexo e tao gostoso"
pos,5,"Karol	Muito bom!!!"
neu,3,"Só vou dar 3	1°nao intendo japonês 2° quando da o tempo de VC receber as coisas la devolta aparece @#€€ um monte de coisa e uma carinha ^__^ e vc não recebe o trecho la quem deu isso da um joia"
neg,1,"Nem abriu	Nao baixem , ele na hora de funcionar trava e fecha. Lamento , parecia ser um bom jogo e.e"
neg,1,"Ruim.	Esse jogo quem me indicou eh um punhetero filha da puta...jogo ruim"
neu,3,"Vou ver	Espero q seja bom"
neu,3,"3 mas	É um bom aplicativo mas tem q 1° comprar as personagens 2°as chances de batalhar e 3° as ultimas personagens sao invenciveis mas é bonzinho"
pos,4,"Bom	E bom mas poderia ser desbloqueado ad outras personagens"
neg,1,".ruim	Que pena que na o posso da zero."
pos,4,"Meio bom esse jogo	Meio bom esse jogo"
pos,5,"Muito bom	Eu gostei pq fala sobre sexo então vou baixar"
pos,5,"Sexo explicito	Sendo jogo d sexo ja e bom....recomendo"
neg,1,"Pra esse afobadinho o ultimo dos comentarios .	do"
neg,1,"Culhão	Muito cu"
neg,1,"My God	Essa bosta de jogo veio AFF."
neg,2,"Teste	So vo dar 2 pq to baixando ainda"
neg,2,"Binho	É mais ou menos se alguma gatnha quizer emoção de verdade meu numero é 952814996."
neg,1,"muito muito rua índio marçal	nem me sobre jogo do corinthians jogo no quarto"
neg,1,"lixo	lixo.... nem abre... lixo puro..."
pos,5,"So pode nao ser gostosa	Quem se acha nao é nadaaa so uma coisa amiga nunca se ache deixa os outros fala bem de vc nao vc mesma por temos que ser dificil se que saber bem bjs"
neu,3,"E maus ou menos"
pos,5,"Meu numero e 93911155	Nao gostei disso e eu sou gostosa"
neu,3,"Gostei.	Muito bom para passar tempo."
pos,5,"Bom jogo	Vale a pena"
pos,5,"Perfeito!	Otimo jogo para distrair! Recomendo."
pos,5,"dou 5 estrelas pelo serviço do google.	nao tenho do que rclamar dos serviços do google ."
pos,5,"Muito bom	Demais"
pos,5,"Tem bom aspecto grafico e nao tem lag. Podia ter power-ups..."
pos,5,"Muito bom	Tenho faz tempo e é ótimo, além de ser leve. Agora lançaram o 2 mas não troco por nada. Pra que trocar um jogo de 2 mega por um de 22 só pra ter modo de peça congelada e itens compráveis?"
pos,4,"Recomendo	Esquema simples, mas com bons graficos e áudio."
pos,5,"Legal demais"
pos,5,"Viciado...	Sou completamente viciado... rs"
pos,5,"Legal	Bonzinho sem lag"
pos,5,"Jogamos todo dia!	Eu e minha família adoramos. Parabéns aos programadores."
neg,2,"É bom mas quando eu  jogo e do nada o meu cel desliga! Então não recomendo. :-("
pos,5,"Otimo rada perfeito XT 300"
pos,5,"Viciante!	Uma boa opção para passar o tempo quando não temos nada para fazer :-)"
pos,5,"viciante	é muito da hora, porem vicia demais"
pos,4,"Dahora	Da para jogar suave com a galera"
pos,5,"Jewels	Joemoreno 31. Um dos melhores,viciante."
pos,5,"Adoro!!!"
pos,5,"Viciante! Sem duvidas o melhor jogo da categoria! É muito bom, eu recomendo a todos para baixarem!"
neu,3,"Muito bom	Está legal no S3"
pos,5,"Optimus me	Funciona muito bem. Testei outros jogos similares antes e os desinstalei sem pensar 2 vezes! Ai finalmente encontrei um perfeito!"
pos,5,"Viciante e eh ótimo pra raciocinio e agilidade"
pos,5,"Viciante	Excelente jogo! Já joguei muito deste tipo de jogo no Palm."
pos,5,"Ate. Qii e da hora"
pos,5,"Muito bom	Otimo jogo tem algumas fases repetitivas mais e bem viciante e muitoooooo legal!"
pos,5,"Amo amo amo amo esse jogo *-*"
pos,5,"Muito bom	Simples e inteligente."
neg,1,"Som fraco"
pos,5,"Galaxy ace	Bom demais !"
neg,1,"Eu nunca consigo baixar"
pos,5,"Adoro esse jogo, roda super bem e não trava :-) !!!"
pos,4,"Amei.	Recomendo"
pos,4,"Ótimo	Me destraindo nas pausas do dia dia"
pos,5,"Adorei"
pos,5,"Esse é o melhor sem duvidas"
pos,5,"Exelente	Adorei é muito bom."
pos,5,"Mto bom este jogo , viciante !!!"
pos,5,"Joia"
pos,5,"Demais! Muito legal!"
pos,5,"Juliano	.. OTIMO ! Para Pessoas que Gostam  de Raciocinar ! .. Roda Perfeito no Meu Galax Y  DUOS ! ... RECOMENDO !."
pos,5,"É legalzinho vale a pena baixar."
pos,5,"Ótimo	Muito bom pra passar o tempo."
pos,5,"Fantástico	Não tem como ficar sem esse viciante e envolvente jogo."
neu,3,"Gleice Kelly	Adorei muito bom mesmo para passar o tempo..."
pos,5,"Amooooo	Perfeito!! Completamente viciante!! Este é o melhor jogo pra mim.."
pos,5,"Muito bom!!"
pos,4,"Muito bom	Perco um tempão jogando este jogo."
pos,5,"So no fosbove"
pos,5,"Mtmtmt bom!  Excelente!  Vale a pena baixar, viciante (:"
pos,5,"Muito bom	Achei o jogo ótimo para ajudar a passar o tempo na fila do supermercado."
pos,5,"Clássico.	Diversão garantida."
pos,5,"Bom	Muito bom pra galaxy 5"
pos,5,"@maxamazonas	Amoo esse jogo, perfeitooo."
pos,5,"O melhor	Melhor jogo do mundo. Viciante"
pos,5,"Muito bom..passo horas distraida.."
pos,5,"Só peca na pontuação dos combos"
pos,4,"Gosto muito	Um dos melhores"
pos,5,"Adoro!!!!"
pos,4,"Meu passatempo quando estou sozinha."
pos,5,"Ótimo passatempo	Muito divertido pra quem quer distrair a mente."
pos,5,"Excelente	Muito bom. É viciante. SE XPERIA X10 MINI"
pos,5,"otimo	muito  bom para distrair a mente!!"
neu,3,"bem legal muito viciante adorei recomendo"
pos,5,"O vício.	Ótimo passatempo."
pos,4,"Bom	E otimo para passar o tempo"
neg,2,"deixou a desejar"
pos,5,"Mto bom... Roda bem no xt 300.não tem como enjoar"
neg,1,"O jogo encerra no meio da execucao"
pos,5,"Muito bom	Extremamente leve pro android,roda bem"
pos,5,"Adoro! Muito bom qdo fico parada no transito"
pos,5,"O melhor!!!	Simplesmente o melhor passatempo p android. Simples, bonito e viciante!!!!"
pos,5,"Legal	Minha esposa adora"
pos,4,"Bom	como passatempos"
pos,5,"Muito bom	Muito bom"
pos,5,"Adoro!	É um jogo simples,  mas eu adoro! Relaxante. Recomendo."
pos,4,"Ótimo passatempo.	Muito bom. Viciante. Poderia funcionar melhor em telas de 4\"... perde um pouco a resolução (Milestone 3)."
pos,5,"Passa o tempo fácil"
pos,5,"Joguinho show!	Excelente para passar o tempo! Roda perfeito no Samsung Galaxy Tab P1010"
pos,5,"Adoro esse jogo excelente passa tempo.	Perfeito no galaxy 5"
pos,4,"Muito bom	Adorei."
pos,5,"Sempre gostei deste jogo"
pos,5,"Muito bom no sgs2"
neu,3,"Tá travando no meu galax s ii"
pos,5,"Bem legal, vicianteeee , gráfico mto bom...pelo menos no i1"
pos,4,"Excelente no Titanium !!!!"
pos,5,"Um dos melhores do estilo!"
pos,5,"Muito bom, roda perfeito no Quench"
pos,4,"Muito bom, mas trava muito (Galaxy S2)."
pos,5,"Muito legal! O tempo passa e nem vejo."
neg,1,"Atualização horrível	Depois da atualização a propaganda ficou em cima da barra de tempo."
pos,5,"Ótimo! Passo horas jogando..."
pos,5,"Viciante, roda bem no spice"
pos,5,"Funcionou muito bem no meu GALAXY5. Não pesou e rodou tudo."
pos,5,"Muito bom, funciona bem no xt300"
pos,5,"Muito bom!	Otimos graficos, viciante, simples e igual ao original!"
neg,1,"Travando e desligando o x10 mini, não tem atualização que resolva. Desinstalei."
neg,2,"Funcionava prefeito no meu Quench, agora está travando no Galaxy S II. :-("
pos,5,"Muito legal bom passa tempo."
pos,5,"Muito bom. Fica otimo no Galaxy Tab"
neu,3,"Dá horinha"
pos,5,"Exelente porem viciante!rs"
pos,5,"Mto viciante esse jogo véi!!! E tem vários tipos d jogos... GALAXY 5!!"
pos,5,"Puta game viciante do caralho! Otimo!"
neu,3,"Basico"
pos,5,"Viciante	muito bom!!!"
pos,5,"Jogo muito bom pra passar o tempo!"
