@relation comments_train-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.NominalToString-C1

@attribute ' comment' string
@attribute class {neu,neg,pos}

@data
'Trava\tDa umas travadas mas e bomzinho da pra jogar',neg
'Galaxy Y e Tablet\tNossa. O GensOid é mil vezes melhor. O som neste aqui fica quebrando, engasgado. Os controles do oid também são muito melhores.',neg
'alex 17 de junho 2012\tBaixei o aplicativo porem os jogos nao leem esta aparecendo uma mensagem de erro para o xperia play, alguem pode me ajudar?',neg
'bom\tele roda 90\% porque se eu decho os graficos bonitos a musica fica zuada e se eu deixo a musica do jogo 100\% bonita o jogo trava ai e fods mas da pra jogar xd testado no samsung Galax Y digamos que dechei uma confing que o som do jogo eo video do jogo fiquem em 90\% os 2 p',pos
'Muito bom\tSó faltou os rons rodou bem no milestone 2',pos
'Não funcionou no motorola defy.',neg
'Ótimo e gratuito!\tPara que pagar por um emulador se você tem um ótimo disponível gratuitamente, companheiro? A única diferença é que o pago tem suporte a Sega CD, mas isso não é prioridade para muitos e, após o suporte a game gear, é capaz de eles implementarem o suporte a SCD. Perfeito! PS - No meu Kindle Fire dual core não roda lisinho, acho que 90\% do fps, mas isso é fato do processador do Kindle...',pos
'Galaxy 5\tGalera os roms tem que baixarem. Aqui é como se fosse apenas o emulador, abre ai a pagina no seu pc »»(FREEROMS)««VC BAIXA JOGOS DE GRAÇA E PASSA PARA O SEU CELULAR VIA USB E PRONTO VC JOGA OS JOGOS. Eu baixei no celular ficou muito pesado espero que façam um atualização mais leve...',neg
Bom,pos
'Que merda e esta ?',neg
'Porcaria quem tem um Xperia X8 não baixem pede para força fechamento',neg
'Galaxy Note. Começou bem...\t...mas do nada, parou de rodar os games perfeitamente como fazia. Agora rodam devagar e com som cortado. Reinstalei, mas não adiantou. Era perfeito, agora nem da vontade de abrir.',neg
'Emerson\tDpois Q atualizei o android 4.0 esse outros app estão travando.',neg
'Saudosismo\tPara quem é das antigas é o paraíso na Terra, rodou minhas roms perfeitamente, e da-lhe streets of rage, sonic etc...',pos
'Pessoal que sites eu posso baixar rooms\tMe falam o site pf comenta ai pf',pos
'Lenodroid\tAlguem sabe onde baixa os rom? respondam por favor',pos
'Muito bom!',pos
'Douglas BH\tPerfeito no Galaxy S e no Galaxy Tab 7.0. As roms tem que baixar depois.',pos
'Great\tFantastico! Emula perfeitamente.',pos
'O Melhor\tPerfeito no Atrix com Android 2.3Gingerbreid. Vale a pena relembrar o tempo do Sega Mega Driver (GENESIS).',pos
'Nao funfa no xperia x10 mini pro. Trava tudo .ate aparece imagem , mas tudo travado so reiniciando afff.',neg
'Perfeito\tO melhor que testei. Funcionalidade total no gamepad do meu Xperia Play. Altamente recomendado.',pos
'Muito bom!\tRodou bem todas as roms que testei. SGS2.',pos
'Não funciona bem no g5. Peguei para emular master system mas não funcionou. Para mega há melhores.',neg
'Deixa a desejar.\tMesmo configurando, a emulaçao fica um pouco lenta, mesmo no Xperia Play. O gensoid ainda é o melhor.',neu
'Muito Bom !!!\tFunciona perfeitamente... celular defy .... Android MIUI 3.2 sem Motoblur ... :D',pos
'lista de jogo\tja ta instalado mas nao acho a lista de jogo como faco podem me ajuda e no lg p500 optmus',pos
'pessimo\tnão funciona..o jogo começa mais o som trava e n é possivel jogar..não rocomendo',neg
'Nota 10\tMuito bom, vale a pena mesmo',pos
'Muito bom\tGostei. Todas às romance que queria jogar funcionaram. Aconselhado.',pos
'Não recomendo...\tNão funciona bem... O Gensoid é muuuuito melhor.',neg
'Muito bom\tFaz oq os emu do PC fazem.',pos
'Mais\tque porra é essa! Não serve pra nada. E ainda mais travou o celular. Defy',neg
'Ainda sinto falta de uma manete, mas esse emulador salva estado, avança frame, personaliza o local e tamanho dos botões, mto bom! Eu recomendo!',pos
'hahahah\to meu nao demoro nem 5 segundos pra istala',pos
'Mais q lixooooooooo\tEsse jogo e orriveul',neg
'legal;)\to meu carregou normal! e o jogo tbm é muito legal e distrai!',pos
'Mais ou menos',pos
'Essa merda nao qué nem entra é ruim eim eu clico nele e automaticamente sai que boostaa',neg
'Ruim\tNao dou nenhuma estrela demora baixar demais demorou 1:00',neu
'lixo\tMuito ruim nao gosteei n recomendo',neg
'Nao presta galera so perca de tempo\tNao presta essa bosta',neg
'Legal\tMassa de mais',pos
'Poo e lixo\tEu aconselho não baixe ... Lixo  kkkk',neg
'A galera  ta  dizendo que  é  ruuuuim.\tVou persistir .',neg
'Ruin\tQue ruin essa porra jogo lixo',neg
'Vou ver\tSera que e bom',neg
'Merda\tEsse jogo é uma bosta. Eu instalei ele nao aparecia nem Play nada so ficava aparecendo uma propaganda.... Isso é jogo ou propaganda ? Q merda !!!!',neg
'Supremo\tPara que fazer um jogo lixo desse Fais um jogo dessente porra',neg
'Bom,mas bem wue poderia ter mais niveis eu vou desintalar',neg
'Muito bom\tDa hora*',pos
'não gostei\tpor mais q eu tente...ñ consigo baixar esse treco... por favor consertem!!!!!',neg
'Dhora\tO jogo é dhora mais   só tem 15 niveis',pos
'Uma\tMerda ambulante super xato n presta um virus q quebra o celular wuer dizer n quebra mas vc vai quebra um n baixem e ruim desses produtores fdp',neg
'Muito ruim\tNão recomendo',neg
'é oma merda\tE muito ruim',neg
'Ruim\tCara, vê se ñ arruma um jogo melhor!!!',neg
'+ ou -\tAchei o jogo dahora mais nem tanto por isso so vou coloca tres estrela e eu quero comtinua jogando jogos parecidos alguem pode me indicar ?',neu
'Muitoo bom\tFiquei 2horas jogando esse jogo',pos
'GOSTEI MUITO\tVALEU APENA BAIXAR ESTE JOGO!',pos
'Otimo\tGostei muito do jogo apesar de a jogabilidade ser  ruim,mas é muito bom e legal',pos
'¬¬\tO meu nao aparece play',neg
'D+ D+\tO jogo é muito irado',pos
'nao sei\tto baixando',neu
'Gostei\tEle carrega rápido e não trava no samsung galaXy tad 2 mais já viu jogo melhores do que é se',neg
'Muito bom\tE excelente e otimo',pos
'Otimo\tOtimo execelente',pos
'Iindo\tOrrivel',pos
'Muito ruin\tEu joguei e achei uma bosta não recomendo e não perca tempo com esta merda',neg
'Sei nao\tNao sei aindq to instalando  ;-/',pos
'App novo\tBora ver no q dá parece ser massa .',neu
'Otimo\tGostei muito',pos
'Ohhhhhh\tQue droga tava louca pra jogar mas nao pegou que droga',neg
'Exlente\tRecomendo para todos',pos
'Parece legal!!!\tEu nem instalei, mas pela figura tenho certeza que irei gostar!!!',pos
'+ou-\tTrava que e uma beleza',neg
'BAIXOU RAPIDO TAVA LOUCA P JOGA MAIS O JOGO NAO PEGOU MERDA E ESSA NAO RECOMENDO A NINGUEM\tOOOOOOORRRRRRRIIIIIVVVVVVVVEEEEEELLLLLLL',neg
'To baixando\tPelos comentarios o jogo  Não e nada bão',neg
'Horrivel\tVc   escolhe   a  merda  do  jogo  fica   clicando  pra  comecar  a  tela  fica  azul   =|',neg
'Jogos\tMuito otimo',pos
'E bom não muito mas da Pra jogar',neu
'Muuuito boooom\tAdorei tem varios jogo e essas meninas ai que dizem que n e bom estao mentindo ok',pos
'É chato\tEsse jogo não presta',neg
'Horrivel\tEu boto mas nao abre merda bosta cacete',neg
'Uma bostaaaa\tOrrivel não baixem essa bosta . Quando tu abre um jogo a tela fica azul!  Uma bosta de verdade',neg
'Quando fui instalar vi que era bom mas agora que joguei é otimo\tAmei o jogo',pos
'Que bostaaaa\tUm cu de jogo nem entra fica tudo azul  By: carool',neg
'Que porra de jogo é esse véi?  A pessoa escolhe um jogo e a tela fica toda azul com um ícone estranho ¬¬\' nem fudendo que eu vou ocupar a memória precisa do meu tablet com esse jogo ridículo. Prefiro Pou!!!',neg
'Que cocô\tEsse jogo e uma bosta!!',neg
'Ruim\tEu nunca vo pelos comentários mais o jogo não roda da uma tela azul qe não sai',neg
'legal\tadorei esse jogo mt ... bjs',pos
'Porcaria\tMerda do jogo',neg
'Ruiimmm\tTrava tudoooo e tem uns que nem abre naooo recomendo melhorem isso por favor se der.',neg
'Pessimo\tO jogo da uma tela azul e não sai mais',neg
'Nao gostei\tA gente instala escolhe o jogo e fica uma tela azul q não sai HORRIVEL',neg
'Pessimo\tEsse jogo e uma autentica porcaria. Aonde quer que cliki não sai da tela azul',neg
'Porcaria\tEsse jogo é uma enorme enganação. Agente baixa rapidinho mas na hora de jogar,a bosta não entra. .. Pra ter uma porcaria dessa pra instalar sendo que o jogo não entra fica azul a tela. Bosta,bosta,mil bosta.',neg
'Uma droga\tMinha tela ficou totalmente azul q nem da carolina bussolin',neg
'+ou-\tTem poucos jogos',neu
'Merda\tQuando fui jogar só ficou uma tela azul!!!',neg
'Não Me deram nem uma chance de jogar --\'',neu
'Nao conseguiii joggar uma Bosttta',neg
'Bomm\tÉe bomm  por que eu adooro jogos q tem q cuiidaar de criianças',pos
'Nao Gostei.....',pos
'Linda\tEu adorei vcs n sabe o q falar enfia a língua no cú',pos
'Massa\tAte q e bacaninha, pena q tem q compar o restodo jogo! Vou dar 4 estrelas',pos
'Muito bom',pos
'+ ou -\tEu dou três estrelas pq vc só tem 20 chances de tirar a roupa dela e quando as chances acabam vc tem q comprar mais alt roubo',neu
'E  bom   De  mais\tGosei  ate  camsar',neu
'Foi legal\tSexo e tao gostoso',neu
'Karol\tMuito bom!!!',pos
'Só vou dar 3\t1°nao intendo japonês 2° quando da o tempo de VC receber as coisas la devolta aparece @#€€ um monte de coisa e uma carinha ^__^ e vc não recebe o trecho la quem deu isso da um joia',neu
'Nem abriu\tNao baixem , ele na hora de funcionar trava e fecha. Lamento , parecia ser um bom jogo e.e',neg
'Ruim.\tEsse jogo quem me indicou eh um punhetero filha da puta...jogo ruim',neg
'Vou ver\tEspero q seja bom',neu
'3 mas\tÉ um bom aplicativo mas tem q 1° comprar as personagens 2°as chances de batalhar e 3° as ultimas personagens sao invenciveis mas é bonzinho',neu
'Bom\tE bom mas poderia ser desbloqueado ad outras personagens',pos
'.ruim\tQue pena que na o posso da zero.',neg
'Meio bom esse jogo\tMeio bom esse jogo',pos
'Muito bom\tEu gostei pq fala sobre sexo então vou baixar',pos
'Sexo explicito\tSendo jogo d sexo ja e bom....recomendo',pos
'Pra esse afobadinho o ultimo dos comentarios .\tdo',neg
'Culhão\tMuito cu',neg
'My God\tEssa bosta de jogo veio AFF.',neg
'Teste\tSo vo dar 2 pq to baixando ainda',neg
'Binho\tÉ mais ou menos se alguma gatnha quizer emoção de verdade meu numero é 952814996.',neg
'muito muito rua índio marçal\tnem me sobre jogo do corinthians jogo no quarto',neg
'lixo\tlixo.... nem abre... lixo puro...',neg
'So pode nao ser gostosa\tQuem se acha nao é nadaaa so uma coisa amiga nunca se ache deixa os outros fala bem de vc nao vc mesma por temos que ser dificil se que saber bem bjs',pos
'E maus ou menos',neu
'Meu numero e 93911155\tNao gostei disso e eu sou gostosa',pos
'Gostei.\tMuito bom para passar tempo.',neu
'Bom jogo\tVale a pena',pos
'Perfeito!\tOtimo jogo para distrair! Recomendo.',pos
'dou 5 estrelas pelo serviço do google.\tnao tenho do que rclamar dos serviços do google .',pos
'Muito bom\tDemais',pos
'Tem bom aspecto grafico e nao tem lag. Podia ter power-ups...',pos
'Muito bom\tTenho faz tempo e é ótimo, além de ser leve. Agora lançaram o 2 mas não troco por nada. Pra que trocar um jogo de 2 mega por um de 22 só pra ter modo de peça congelada e itens compráveis?',pos
'Recomendo\tEsquema simples, mas com bons graficos e áudio.',pos
'Legal demais',pos
'Viciado...\tSou completamente viciado... rs',pos
'Legal\tBonzinho sem lag',pos
'Jogamos todo dia!\tEu e minha família adoramos. Parabéns aos programadores.',pos
'É bom mas quando eu  jogo e do nada o meu cel desliga! Então não recomendo. :-(',neg
'Otimo rada perfeito XT 300',pos
'Viciante!\tUma boa opção para passar o tempo quando não temos nada para fazer :-)',pos
'viciante\té muito da hora, porem vicia demais',pos
'Dahora\tDa para jogar suave com a galera',pos
'Jewels\tJoemoreno 31. Um dos melhores,viciante.',pos
Adoro!!!,pos
'Viciante! Sem duvidas o melhor jogo da categoria! É muito bom, eu recomendo a todos para baixarem!',pos
'Muito bom\tEstá legal no S3',neu
'Optimus me\tFunciona muito bem. Testei outros jogos similares antes e os desinstalei sem pensar 2 vezes! Ai finalmente encontrei um perfeito!',pos
'Viciante e eh ótimo pra raciocinio e agilidade',pos
'Viciante\tExcelente jogo! Já joguei muito deste tipo de jogo no Palm.',pos
'Ate. Qii e da hora',pos
'Muito bom\tOtimo jogo tem algumas fases repetitivas mais e bem viciante e muitoooooo legal!',pos
'Amo amo amo amo esse jogo *-*',pos
'Muito bom\tSimples e inteligente.',pos
'Som fraco',neg
'Galaxy ace\tBom demais !',pos
'Eu nunca consigo baixar',neg
'Adoro esse jogo, roda super bem e não trava :-) !!!',pos
'Amei.\tRecomendo',pos
'Ótimo\tMe destraindo nas pausas do dia dia',pos
Adorei,pos
'Esse é o melhor sem duvidas',pos
'Exelente\tAdorei é muito bom.',pos
'Mto bom este jogo , viciante !!!',pos
Joia,pos
'Demais! Muito legal!',pos
'Juliano\t.. OTIMO ! Para Pessoas que Gostam  de Raciocinar ! .. Roda Perfeito no Meu Galax Y  DUOS ! ... RECOMENDO !.',pos
'É legalzinho vale a pena baixar.',pos
'Ótimo\tMuito bom pra passar o tempo.',pos
'Fantástico\tNão tem como ficar sem esse viciante e envolvente jogo.',pos
'Gleice Kelly\tAdorei muito bom mesmo para passar o tempo...',neu
'Amooooo\tPerfeito!! Completamente viciante!! Este é o melhor jogo pra mim..',pos
'Muito bom!!',pos
'Muito bom\tPerco um tempão jogando este jogo.',pos
'So no fosbove',pos
'Mtmtmt bom!  Excelente!  Vale a pena baixar, viciante (:',pos
'Muito bom\tAchei o jogo ótimo para ajudar a passar o tempo na fila do supermercado.',pos
'Clássico.\tDiversão garantida.',pos
'Bom\tMuito bom pra galaxy 5',pos
'@maxamazonas\tAmoo esse jogo, perfeitooo.',pos
'O melhor\tMelhor jogo do mundo. Viciante',pos
'Muito bom..passo horas distraida..',pos
'Só peca na pontuação dos combos',pos
'Gosto muito\tUm dos melhores',pos
Adoro!!!!,pos
'Meu passatempo quando estou sozinha.',pos
'Ótimo passatempo\tMuito divertido pra quem quer distrair a mente.',pos
'Excelente\tMuito bom. É viciante. SE XPERIA X10 MINI',pos
'otimo\tmuito  bom para distrair a mente!!',pos
'bem legal muito viciante adorei recomendo',neu
'O vício.\tÓtimo passatempo.',pos
'Bom\tE otimo para passar o tempo',pos
'deixou a desejar',neg
'Mto bom... Roda bem no xt 300.não tem como enjoar',pos
'O jogo encerra no meio da execucao',neg
'Muito bom\tExtremamente leve pro android,roda bem',pos
'Adoro! Muito bom qdo fico parada no transito',pos
'O melhor!!!\tSimplesmente o melhor passatempo p android. Simples, bonito e viciante!!!!',pos
'Legal\tMinha esposa adora',pos
'Bom\tcomo passatempos',pos
'Muito bom\tMuito bom',pos
'Adoro!\tÉ um jogo simples,  mas eu adoro! Relaxante. Recomendo.',pos
'Ótimo passatempo.\tMuito bom. Viciante. Poderia funcionar melhor em telas de 4\"... perde um pouco a resolução (Milestone 3).',pos
'Passa o tempo fácil',pos
'Joguinho show!\tExcelente para passar o tempo! Roda perfeito no Samsung Galaxy Tab P1010',pos
'Adoro esse jogo excelente passa tempo.\tPerfeito no galaxy 5',pos
'Muito bom\tAdorei.',pos
'Sempre gostei deste jogo',pos
'Muito bom no sgs2',pos
'Tá travando no meu galax s ii',neu
'Bem legal, vicianteeee , gráfico mto bom...pelo menos no i1',pos
'Excelente no Titanium !!!!',pos
'Um dos melhores do estilo!',pos
'Muito bom, roda perfeito no Quench',pos
'Muito bom, mas trava muito (Galaxy S2).',pos
'Muito legal! O tempo passa e nem vejo.',pos
'Atualização horrível\tDepois da atualização a propaganda ficou em cima da barra de tempo.',neg
'Ótimo! Passo horas jogando...',pos
'Viciante, roda bem no spice',pos
'Funcionou muito bem no meu GALAXY5. Não pesou e rodou tudo.',pos
'Muito bom, funciona bem no xt300',pos
'Muito bom!\tOtimos graficos, viciante, simples e igual ao original!',pos
'Travando e desligando o x10 mini, não tem atualização que resolva. Desinstalei.',neg
'Funcionava prefeito no meu Quench, agora está travando no Galaxy S II. :-(',neg
'Muito legal bom passa tempo.',pos
'Muito bom. Fica otimo no Galaxy Tab',pos
'Dá horinha',neu
'Exelente porem viciante!rs',pos
'Mto viciante esse jogo véi!!! E tem vários tipos d jogos... GALAXY 5!!',pos
'Puta game viciante do caralho! Otimo!',pos
Basico,neu
'Viciante\tmuito bom!!!',pos
'Jogo muito bom pra passar o tempo!',pos
'bom. as fases demoram muito.',neu
'Excelente passatempo,',pos
'Muito divertido. O único problema e\' ser viciante... Simples de jogar e com bons graficos.',pos
'o unico problema é a viciabilidade, muuito bom',pos
'Muito bacana! adoro.',pos
'Ótimo jogo, mas o upload do pontos não parece estar funcionando direito.',pos
'O melhor jogo para celular que existe é JEWELS',pos
'Roda mto bem no xperia 10 mini. Jogo viciante!',pos
'Cópia barata do Hexic do MSN.',neg
'Mto bom...completamente viciante',pos
'Muito bom.',pos
'Viciante, porém, muito cansativo.',pos
'Bom jogo, porem, enjoa rapido.X850',neu
'Viciante só espero que não coloquem propaganda chatas na tela',pos
